country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Poland,PL,2021-W24,subnational,PL63,Pomorskie,44,22990,2305077,997.363645552838,0.191387559808612,TESSy
Poland,PL,2021-W25,subnational,PL63,Pomorskie,40,20717,2305077,898.755225964252,0.193078148380557,TESSy
Poland,PL,2021-W26,subnational,PL63,Pomorskie,39,19477,2305077,844.960927552529,0.200236176002464,TESSy
Poland,PL,2021-W27,subnational,PL63,Pomorskie,29,17910,2305077,776.980552059649,0.161920714684534,TESSy
Poland,PL,2021-W28,subnational,PL63,Pomorskie,43,17029,2305077,738.760570688094,0.252510423395384,TESSy
Poland,PL,2021-W29,subnational,PL63,Pomorskie,52,16893,2305077,732.860550862292,0.307819807020659,TESSy
Poland,PL,2021-W30,subnational,PL63,Pomorskie,62,16192,2305077,702.449419260181,0.382905138339921,TESSy
Poland,PL,2021-W31,subnational,PL63,Pomorskie,52,17665,2305077,766.351839873462,0.294367393150297,TESSy
Poland,PL,2021-W32,subnational,PL63,Pomorskie,85,17779,2305077,771.297444727443,0.478092131165982,TESSy
Poland,PL,2021-W33,subnational,PL63,Pomorskie,92,17172,2305077,744.96426800493,0.535755881667831,TESSy
Poland,PL,2021-W34,subnational,PL63,Pomorskie,128,16532,2305077,717.199468824686,0.77425598838616,TESSy
Poland,PL,2021-W35,subnational,PL63,Pomorskie,151,15911,2305077,690.258937120105,0.949028973666017,TESSy
Poland,PL,2021-W36,subnational,PL63,Pomorskie,164,16180,2305077,701.928829275551,1.01359703337454,TESSy
Poland,PL,2021-W37,subnational,PL63,Pomorskie,222,16149,2305077,700.583971815258,1.37469812372283,TESSy
Poland,PL,2021-W38,subnational,PL63,Pomorskie,221,15958,2305077,692.297914559904,1.38488532397544,TESSy
Poland,PL,2021-W39,subnational,PL63,Pomorskie,405,16699,2305077,724.444346110781,2.42529492783999,TESSy
Poland,PL,2021-W40,subnational,PL63,Pomorskie,560,15404,2305077,668.264010269505,3.63541937159179,TESSy
Poland,PL,2021-W41,subnational,PL63,Pomorskie,823,16095,2305077,698.241316884425,5.11338925132029,TESSy
Poland,PL,2021-W42,subnational,PL63,Pomorskie,1463,18415,2305077,798.888713912811,7.94461037197937,TESSy
Poland,PL,2021-W43,subnational,PL63,Pomorskie,2544,20576,2305077,892.638293644854,12.3639191290824,TESSy
Poland,PL,2021-W44,subnational,PL63,Pomorskie,4235,24595,2305077,1066.99255599705,17.2189469404351,TESSy
Poland,PL,2021-W45,subnational,PL63,Pomorskie,5602,27533,2305077,1194.45033723385,20.3464932989504,TESSy
Poland,PL,2020-W14,subnational,PL71,Łódzkie,124,2866,2453167,116.828573024177,4.32658757850663,TESSy
Poland,PL,2020-W15,subnational,PL71,Łódzkie,246,4483,2453167,182.74336806259,5.48739683247825,TESSy
Poland,PL,2020-W16,subnational,PL71,Łódzkie,178,4695,2453167,191.385258321182,3.7912673056443,TESSy
Poland,PL,2020-W17,subnational,PL71,Łódzkie,154,5133,2453167,209.2397297045,3.00019481784532,TESSy
Poland,PL,2020-W18,subnational,PL71,Łódzkie,184,5564,2453167,226.808855654752,3.30697340043134,TESSy
Poland,PL,2020-W19,subnational,PL71,Łódzkie,100,5474,2453167,223.140128658179,1.82681768359518,TESSy
Poland,PL,2020-W20,subnational,PL71,Łódzkie,63,5535,2453167,225.626710289189,1.13821138211382,TESSy
Poland,PL,2020-W21,subnational,PL71,Łódzkie,133,5192,2453167,211.64478406892,2.56163328197227,TESSy
Poland,PL,2020-W22,subnational,PL71,Łódzkie,229,4796,2453167,195.502385284002,4.77481234361968,TESSy
Poland,PL,2020-W23,subnational,PL71,Łódzkie,516,7462,2453167,304.17823164913,6.91503618332887,TESSy
Poland,PL,2020-W24,subnational,PL71,Łódzkie,412,8605,2453167,350.771064505596,4.78791400348635,TESSy
Poland,PL,2020-W25,subnational,PL71,Łódzkie,377,10790,2453167,439.83960325571,3.49397590361446,TESSy
Poland,PL,2020-W26,subnational,PL71,Łódzkie,216,9840,2453167,401.114151625226,2.19512195121951,TESSy
Poland,PL,2020-W27,subnational,PL71,Łódzkie,153,9837,2453167,400.99186072534,1.55535224153705,TESSy
Poland,PL,2020-W28,subnational,PL71,Łódzkie,201,9934,2453167,404.945933154979,2.02335413730622,TESSy
Poland,PL,2020-W29,subnational,PL71,Łódzkie,202,9528,2453167,388.395898037109,2.120067170445,TESSy
Poland,PL,2020-W30,subnational,PL71,Łódzkie,193,9635,2453167,392.7576067997,2.00311364815776,TESSy
Poland,PL,2020-W31,subnational,PL71,Łódzkie,248,10229,2453167,416.971204977077,2.4244794212533,TESSy
Poland,PL,2020-W32,subnational,PL71,Łódzkie,220,10655,2453167,434.336512760852,2.06475832942281,TESSy
Poland,PL,2020-W33,subnational,PL71,Łódzkie,371,10821,2453167,441.103275887863,3.42851862119952,TESSy
Poland,PL,2020-W34,subnational,PL71,Łódzkie,388,12633,2453167,514.966979418849,3.07132114303808,TESSy
Poland,PL,2020-W35,subnational,PL71,Łódzkie,216,12630,2453167,514.844688518964,1.71021377672209,TESSy
Poland,PL,2020-W36,subnational,PL71,Łódzkie,208,11183,2453167,455.859711140742,1.85996601985156,TESSy
Poland,PL,2020-W37,subnational,PL71,Łódzkie,168,8792,2453167,358.393863931807,1.91082802547771,TESSy
Poland,PL,2020-W38,subnational,PL71,Łódzkie,377,9751,2453167,397.486188261949,3.86627012614091,TESSy
Poland,PL,2020-W39,subnational,PL71,Łódzkie,672,10600,2453167,432.094512929613,6.33962264150943,TESSy
Poland,PL,2020-W40,subnational,PL71,Łódzkie,817,12388,2453167,504.979889261514,6.59509202453988,TESSy
Poland,PL,2020-W41,subnational,PL71,Łódzkie,2283,16712,2453167,681.24183963016,13.6608425083772,TESSy
Poland,PL,2020-W42,subnational,PL71,Łódzkie,5128,21615,2453167,881.105933676753,23.7242655563266,TESSy
Poland,PL,2020-W43,subnational,PL71,Łódzkie,7458,28916,2453167,1178.72122036535,25.7919490939272,TESSy
Poland,PL,2020-W44,subnational,PL71,Łódzkie,7898,29644,2453167,1208.39714540429,26.6428282283093,TESSy
Poland,PL,2020-W45,subnational,PL71,Łódzkie,11977,28522,2453167,1162.66034884702,41.992146413295,TESSy
Poland,PL,2020-W46,subnational,PL71,Łódzkie,8487,24631,2453167,1004.04905169522,34.4565791076286,TESSy
Poland,PL,2020-W47,subnational,PL71,Łódzkie,8615,24738,2453167,1008.41076045781,34.8249656399062,TESSy
Poland,PL,2020-W48,subnational,PL71,Łódzkie,6075,23868,2453167,972.946399490944,25.4524886877828,TESSy
Poland,PL,2020-W49,subnational,PL71,Łódzkie,5503,23448,2453167,955.82567350694,23.4689525759127,TESSy
Poland,PL,2020-W50,subnational,PL71,Łódzkie,3654,22092,2453167,900.550186758586,16.5399239543726,TESSy
Poland,PL,2020-W51,subnational,PL71,Łódzkie,4303,20868,2453167,850.655499605204,20.6200881732797,TESSy
Poland,PL,2020-W52,subnational,PL71,Łódzkie,3687,16069,2453167,655.030823421316,22.9448005476383,TESSy
Poland,PL,2020-W53,subnational,PL71,Łódzkie,4088,18949,2453167,772.430087311626,21.5736978204655,TESSy
Poland,PL,2021-W01,subnational,PL71,Łódzkie,4319,23584,2453167,961.369527635094,18.313263229308,TESSy
Poland,PL,2021-W02,subnational,PL71,Łódzkie,2799,27965,2453167,1139.95500510157,10.0089397461112,TESSy
Poland,PL,2021-W03,subnational,PL71,Łódzkie,2246,18663,2453167,760.771688189186,12.0345067781171,TESSy
Poland,PL,2021-W04,subnational,PL71,Łódzkie,2022,15509,2453167,632.203188775978,13.0375910761493,TESSy
Poland,PL,2021-W05,subnational,PL71,Łódzkie,1902,18582,2453167,757.469833892271,10.2357119793348,TESSy
Poland,PL,2021-W06,subnational,PL71,Łódzkie,1863,18791,2453167,765.989433250977,9.91432068543452,TESSy
Poland,PL,2021-W07,subnational,PL71,Łódzkie,2512,19772,2453167,805.978557513614,12.7048351203722,TESSy
Poland,PL,2021-W08,subnational,PL71,Łódzkie,3363,21055,2453167,858.278299031415,15.9724530990264,TESSy
Poland,PL,2021-W09,subnational,PL71,Łódzkie,4488,24092,2453167,982.077453349079,18.6285904034534,TESSy
Poland,PL,2021-W10,subnational,PL71,Łódzkie,6056,27352,2453167,1114.96689789158,22.1409768938286,TESSy
Poland,PL,2021-W11,subnational,PL71,Łódzkie,8664,33052,2453167,1347.31960767449,26.2132397434346,TESSy
Poland,PL,2021-W12,subnational,PL71,Łódzkie,7051,40449,2453167,1648.84820315943,17.4318277336893,TESSy
Poland,PL,2021-W13,subnational,PL71,Łódzkie,15226,39850,2453167,1624.43078681557,38.2082810539523,TESSy
Poland,PL,2021-W14,subnational,PL71,Łódzkie,9798,40335,2453167,1644.20114896377,24.2915582000744,TESSy
Poland,PL,2021-W15,subnational,PL71,Łódzkie,7826,39225,2453167,1598.95351600605,19.9515615041428,TESSy
Poland,PL,2021-W16,subnational,PL71,Łódzkie,4881,31468,2453167,1282.75001253482,15.5109952968095,TESSy
Poland,PL,2021-W17,subnational,PL71,Łódzkie,3318,28624,2453167,1166.81823944314,11.5916713247624,TESSy
Poland,PL,2021-W18,subnational,PL71,Łódzkie,2335,26744,2453167,1090.18260884807,8.73093030212384,TESSy
Poland,PL,2021-W19,subnational,PL71,Łódzkie,1662,27596,2453167,1124.91322441562,6.02261197274967,TESSy
Poland,PL,2021-W20,subnational,PL71,Łódzkie,915,27223,2453167,1109.7083891965,3.36112845755427,TESSy
Poland,PL,2021-W21,subnational,PL71,Łódzkie,494,27889,2453167,1136.85696897113,1.77130768403313,TESSy
Poland,PL,2021-W22,subnational,PL71,Łódzkie,267,23731,2453167,967.361781729495,1.12511061480764,TESSy
Poland,PL,2021-W23,subnational,PL71,Łódzkie,190,26869,2453167,1095.27806300998,0.707134616100339,TESSy
Poland,PL,2021-W24,subnational,PL71,Łódzkie,108,23352,2453167,951.912364710597,0.462487153134635,TESSy
Poland,PL,2021-W25,subnational,PL71,Łódzkie,76,21983,2453167,896.106950729404,0.345721694036301,TESSy
Poland,PL,2021-W26,subnational,PL71,Łódzkie,56,20669,2453167,842.54353657945,0.270937152257003,TESSy
Poland,PL,2021-W27,subnational,PL71,Łódzkie,38,19934,2453167,812.582266107444,0.190629075950637,TESSy
Poland,PL,2021-W28,subnational,PL71,Łódzkie,55,19373,2453167,789.713867828811,0.283900273576627,TESSy
Poland,PL,2021-W29,subnational,PL71,Łódzkie,40,18484,2453167,753.474997829337,0.216403375892664,TESSy
Poland,PL,2021-W30,subnational,PL71,Łódzkie,35,17894,2453167,729.424454185141,0.19559628925897,TESSy
Poland,PL,2021-W31,subnational,PL71,Łódzkie,49,18277,2453167,745.036925737221,0.268096514745308,TESSy
Poland,PL,2021-W32,subnational,PL71,Łódzkie,60,18720,2453167,763.095215287015,0.320512820512821,TESSy
Poland,PL,2021-W33,subnational,PL71,Łódzkie,82,18858,2453167,768.720596681759,0.434828719906671,TESSy
Poland,PL,2021-W34,subnational,PL71,Łódzkie,104,18206,2453167,742.142707773258,0.571240250466879,TESSy
Poland,PL,2021-W35,subnational,PL71,Łódzkie,164,18030,2453167,734.968308313295,0.909595119245702,TESSy
Poland,PL,2021-W36,subnational,PL71,Łódzkie,251,18700,2453167,762.27994262111,1.34224598930481,TESSy
Poland,PL,2021-W37,subnational,PL71,Łódzkie,303,18812,2453167,766.845469550177,1.61067403784818,TESSy
Poland,PL,2021-W38,subnational,PL71,Łódzkie,333,19271,2453167,785.555977232696,1.72798505526439,TESSy
Poland,PL,2021-W39,subnational,PL71,Łódzkie,416,18856,2453167,768.639069415168,2.20619431480696,TESSy
Poland,PL,2021-W40,subnational,PL71,Łódzkie,603,18418,2453167,750.78459803185,3.27397111521338,TESSy
Poland,PL,2021-W41,subnational,PL71,Łódzkie,918,18536,2453167,755.594706760689,4.95252481657316,TESSy
Poland,PL,2021-W42,subnational,PL71,Łódzkie,1625,20913,2453167,852.48986310349,7.7702864247119,TESSy
Poland,PL,2021-W43,subnational,PL71,Łódzkie,3216,25660,2453167,1045.99483035603,12.5331254871395,TESSy
Poland,PL,2021-W44,subnational,PL71,Łódzkie,5348,31544,2453167,1285.84804866526,16.9540958660918,TESSy
Poland,PL,2021-W45,subnational,PL71,Łódzkie,6349,33544,2453167,1367.37531525575,18.9273789649416,TESSy
Poland,PL,2020-W14,subnational,PL72,Świętokrzyskie,56,1812,1226243,147.768427628129,3.09050772626932,TESSy
Poland,PL,2020-W15,subnational,PL72,Świętokrzyskie,77,1162,1226243,94.7609894613058,6.62650602409639,TESSy
Poland,PL,2020-W16,subnational,PL72,Świętokrzyskie,72,1814,1226243,147.931527437873,3.96912899669239,TESSy
Poland,PL,2020-W17,subnational,PL72,Świętokrzyskie,24,2313,1226243,188.624929969019,1.03761348897536,TESSy
Poland,PL,2020-W18,subnational,PL72,Świętokrzyskie,34,2445,1226243,199.389517412128,1.39059304703477,TESSy
Poland,PL,2020-W19,subnational,PL72,Świętokrzyskie,28,2136,1226243,174.190596806669,1.31086142322097,TESSy
Poland,PL,2020-W20,subnational,PL72,Świętokrzyskie,24,3343,1226243,272.621331987216,0.717918037690697,TESSy
Poland,PL,2020-W21,subnational,PL72,Świętokrzyskie,52,3452,1226243,281.510271618268,1.5063731170336,TESSy
Poland,PL,2020-W22,subnational,PL72,Świętokrzyskie,89,3487,1226243,284.364518288789,2.55233725265271,TESSy
Poland,PL,2020-W23,subnational,PL72,Świętokrzyskie,76,4256,1226243,347.076395135385,1.78571428571429,TESSy
Poland,PL,2020-W24,subnational,PL72,Świętokrzyskie,67,3103,1226243,253.049354817928,2.15920077344505,TESSy
Poland,PL,2020-W25,subnational,PL72,Świętokrzyskie,85,3045,1226243,248.31946033535,2.79146141215107,TESSy
Poland,PL,2020-W26,subnational,PL72,Świętokrzyskie,81,2716,1226243,221.48954163245,2.98232695139912,TESSy
Poland,PL,2020-W27,subnational,PL72,Świętokrzyskie,41,2673,1226243,217.982895722952,1.53385708941265,TESSy
Poland,PL,2020-W28,subnational,PL72,Świętokrzyskie,23,2420,1226243,197.350769790327,0.950413223140496,TESSy
Poland,PL,2020-W29,subnational,PL72,Świętokrzyskie,60,3033,1226243,247.340861476885,1.9782393669634,TESSy
Poland,PL,2020-W30,subnational,PL72,Świętokrzyskie,35,2965,1226243,241.795467945587,1.18043844856661,TESSy
Poland,PL,2020-W31,subnational,PL72,Świętokrzyskie,53,3402,1226243,277.432776374666,1.55790711346267,TESSy
Poland,PL,2020-W32,subnational,PL72,Świętokrzyskie,84,2821,1226243,230.052281644014,2.97766749379653,TESSy
Poland,PL,2020-W33,subnational,PL72,Świętokrzyskie,96,3370,1226243,274.823179418761,2.8486646884273,TESSy
Poland,PL,2020-W34,subnational,PL72,Świętokrzyskie,149,3592,1226243,292.927258300353,4.14810690423163,TESSy
Poland,PL,2020-W35,subnational,PL72,Świętokrzyskie,100,4520,1226243,368.605570021603,2.21238938053097,TESSy
Poland,PL,2020-W36,subnational,PL72,Świętokrzyskie,129,4062,1226243,331.25571359021,3.17577548005908,TESSy
Poland,PL,2020-W37,subnational,PL72,Świętokrzyskie,108,3240,1226243,264.221691785397,3.33333333333333,TESSy
Poland,PL,2020-W38,subnational,PL72,Świętokrzyskie,127,2953,1226243,240.816869087122,4.30071114121233,TESSy
Poland,PL,2020-W39,subnational,PL72,Świętokrzyskie,311,4042,1226243,329.624715492769,7.69421078673924,TESSy
Poland,PL,2020-W40,subnational,PL72,Świętokrzyskie,490,5671,1226243,462.469510529316,8.64045141950273,TESSy
Poland,PL,2020-W41,subnational,PL72,Świętokrzyskie,1178,8587,1226243,700.269033136173,13.7184115523466,TESSy
Poland,PL,2020-W42,subnational,PL72,Świętokrzyskie,2200,9145,1226243,745.773880054769,24.0568616730454,TESSy
Poland,PL,2020-W43,subnational,PL72,Świętokrzyskie,3228,9880,1226243,805.713060135715,32.6720647773279,TESSy
Poland,PL,2020-W44,subnational,PL72,Świętokrzyskie,2593,9213,1226243,751.319273586067,28.1450124823619,TESSy
Poland,PL,2020-W45,subnational,PL72,Świętokrzyskie,6038,8547,1226243,697.007036941291,70.6446706446706,TESSy
Poland,PL,2020-W46,subnational,PL72,Świętokrzyskie,4894,10259,1226243,836.620474082217,47.7044546252071,TESSy
Poland,PL,2020-W47,subnational,PL72,Świętokrzyskie,4814,10061,1226243,820.473592917554,47.8481264287844,TESSy
Poland,PL,2020-W48,subnational,PL72,Świętokrzyskie,2485,8837,1226243,720.656509354182,28.1204028516465,TESSy
Poland,PL,2020-W49,subnational,PL72,Świętokrzyskie,1802,8385,1226243,683.795952352022,21.4907573047108,TESSy
Poland,PL,2020-W50,subnational,PL72,Świętokrzyskie,71,9071,1226243,739.739187094238,0.782714143975306,TESSy
Poland,PL,2020-W51,subnational,PL72,Świętokrzyskie,1126,8402,1226243,685.182300734846,13.4015710545108,TESSy
Poland,PL,2020-W52,subnational,PL72,Świętokrzyskie,752,5346,1226243,435.965791445904,14.0665918443696,TESSy
Poland,PL,2020-W53,subnational,PL72,Świętokrzyskie,914,7289,1226243,594.41725661227,12.5394429962958,TESSy
Poland,PL,2021-W01,subnational,PL72,Świętokrzyskie,1024,8661,1226243,706.303726096704,11.8231151137282,TESSy
Poland,PL,2021-W02,subnational,PL72,Świętokrzyskie,876,13647,1226243,1112.91155178868,6.41899318531545,TESSy
Poland,PL,2021-W03,subnational,PL72,Świętokrzyskie,698,8271,1226243,674.49926319661,8.43912465239995,TESSy
Poland,PL,2021-W04,subnational,PL72,Świętokrzyskie,638,7368,1226243,600.859699097161,8.65906623235614,TESSy
Poland,PL,2021-W05,subnational,PL72,Świętokrzyskie,824,8230,1226243,671.155717096856,10.0121506682868,TESSy
Poland,PL,2021-W06,subnational,PL72,Świętokrzyskie,740,8807,1226243,718.210012208021,8.40240717610991,TESSy
Poland,PL,2021-W07,subnational,PL72,Świętokrzyskie,963,9214,1226243,751.400823490939,10.4514868678099,TESSy
Poland,PL,2021-W08,subnational,PL72,Świętokrzyskie,1505,10756,1226243,877.150776803619,13.9921904053552,TESSy
Poland,PL,2021-W09,subnational,PL72,Świętokrzyskie,1792,10995,1226243,896.641204068036,16.2983174170077,TESSy
Poland,PL,2021-W10,subnational,PL72,Świętokrzyskie,2612,13274,1226243,1082.4934372714,19.6775651649842,TESSy
Poland,PL,2021-W11,subnational,PL72,Świętokrzyskie,3845,15756,1226243,1284.9003011638,24.4034018786494,TESSy
Poland,PL,2021-W12,subnational,PL72,Świętokrzyskie,3140,20516,1226243,1673.07784835469,15.3051277052057,TESSy
Poland,PL,2021-W13,subnational,PL72,Świętokrzyskie,7191,17243,1226243,1406.16500970852,41.7038798352955,TESSy
Poland,PL,2021-W14,subnational,PL72,Świętokrzyskie,3716,16988,1226243,1385.36978396615,21.8742641864846,TESSy
Poland,PL,2021-W15,subnational,PL72,Świętokrzyskie,3237,15780,1226243,1286.85749888073,20.5133079847909,TESSy
Poland,PL,2021-W16,subnational,PL72,Świętokrzyskie,2041,12848,1226243,1047.75317779592,15.8857409713574,TESSy
Poland,PL,2021-W17,subnational,PL72,Świętokrzyskie,1191,11304,1226243,921.840124673495,10.536093418259,TESSy
Poland,PL,2021-W18,subnational,PL72,Świętokrzyskie,734,10111,1226243,824.551088161156,7.25942043319157,TESSy
Poland,PL,2021-W19,subnational,PL72,Świętokrzyskie,538,10409,1226243,848.852959813022,5.16860409261216,TESSy
Poland,PL,2021-W20,subnational,PL72,Świętokrzyskie,303,9647,1226243,786.711932300531,3.14087281020006,TESSy
Poland,PL,2021-W21,subnational,PL72,Świętokrzyskie,174,10479,1226243,854.561453154065,1.66046378471228,TESSy
Poland,PL,2021-W22,subnational,PL72,Świętokrzyskie,82,9086,1226243,740.962435667319,0.902487343165309,TESSy
Poland,PL,2021-W23,subnational,PL72,Świętokrzyskie,73,10280,1226243,838.33302208453,0.71011673151751,TESSy
Poland,PL,2021-W24,subnational,PL72,Świętokrzyskie,48,8810,1226243,718.454661922637,0.54483541430193,TESSy
Poland,PL,2021-W25,subnational,PL72,Świętokrzyskie,36,8934,1226243,728.566850126769,0.402955003357958,TESSy
Poland,PL,2021-W26,subnational,PL72,Świętokrzyskie,22,9041,1226243,737.292689948077,0.243335914168787,TESSy
Poland,PL,2021-W27,subnational,PL72,Świętokrzyskie,19,8475,1226243,691.135443790505,0.224188790560472,TESSy
Poland,PL,2021-W28,subnational,PL72,Świętokrzyskie,24,8292,1226243,676.211811198922,0.289435600578871,TESSy
Poland,PL,2021-W29,subnational,PL72,Świętokrzyskie,17,8575,1226243,699.290434277708,0.198250728862974,TESSy
Poland,PL,2021-W30,subnational,PL72,Świętokrzyskie,33,8347,1226243,680.697055966884,0.395351623337726,TESSy
Poland,PL,2021-W31,subnational,PL72,Świętokrzyskie,26,8380,1226243,683.388202827661,0.310262529832936,TESSy
Poland,PL,2021-W32,subnational,PL72,Świętokrzyskie,33,8150,1226243,664.631724707093,0.404907975460123,TESSy
Poland,PL,2021-W33,subnational,PL72,Świętokrzyskie,36,7792,1226243,635.436858762904,0.462012320328542,TESSy
Poland,PL,2021-W34,subnational,PL72,Świętokrzyskie,43,7896,1226243,643.918048869596,0.544579533941236,TESSy
Poland,PL,2021-W35,subnational,PL72,Świętokrzyskie,56,7923,1226243,646.119896301141,0.706802978669696,TESSy
Poland,PL,2021-W36,subnational,PL72,Świętokrzyskie,59,7895,1226243,643.836498964724,0.747308423052565,TESSy
Poland,PL,2021-W37,subnational,PL72,Świętokrzyskie,77,7587,1226243,618.719128264137,1.01489389745618,TESSy
Poland,PL,2021-W38,subnational,PL72,Świętokrzyskie,44,7611,1226243,620.676325981066,0.578110629352253,TESSy
